Sentence,CueWords,Similarity,Important
"THE GROUNDS OF THE APPLICATION  50 The grounds of the application are:  ""1.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0344827586207,False
"The applicant was denied procedural fairness in that:     (a) on 26 February 2004, in the absence of the Applicant, the Tribunal heard evidence by telephone from one George Ddungu (""Mr Ddungu"");  (b) the Tribunal failed to address questions to Mr Ddungu on matters likely to be within his knowledge and relevant to the review;  (c) the Tribunal failed to give to the applicant any or any adequate record or transcript of the evidence of Mr Ddungu;  (d) the Tribunal failed to give to the Applicant any or any adequate particulars of the evidence of Mr Ddungu that the Tribunal considered would be the reason, or part of the reason, for affirming the Decision of the Delegate;  (e) the Tribunal failed to ensure, as far as reasonably practicable or at all, that the Applicant understood why the evidence of Mr Ddungu, or a part of the evidence, was relevant to the review.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0247933884298,False
"""       2.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0526315789474,False
"The Tribunal purported to make the Decision of the Tribunal without jurisdiction because:      (a) it made an adverse finding against the applicant founded on what it said was his explanation for the fact that he made no mention of having been abducted by the Lord's Resistance Army (""LRA"") in his application for the Visa whereas the applicant did mention having been abducted by the LRA in the application;  (b) it made adverse findings against the applicant founded on the erroneous adverse finding referred to in subparagraph (a);  (c) in the premises, the Tribunal failed to review the Decision of the Delegate in accordance with section 414 of the Migration Act or at all.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0795454545455,False
      3.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0555555555556,False
"There was no evidence, or any sufficient evidence, before the Tribunal to support findings that:      (a) the events surrounding the applicant's claim that he was abducted by the LRA did not occur;     (b) the applicant was not abducted by the LRA;     (c) the applicant was not obliged by the LRA to telephone Government officials;  (d) the applicant was not obliged to go into hiding on returning to Kampala or Masaka;  (e) the applicant was not harassed by Government officials as a result of his visit to the north of Uganda and his contact with the LRA;  (f) the applicant's explanation as to why he did not go to Germany lacks all credibility;  (g) the applicant obtained the German visa to ""bolster"" his previously rejected application for an Australian visa;     (h) the trip to Germany was never planned;     (i) the applicant did not support one Mugerwa Charles and did not refuse to hand over his children;  (j) the applicant was not harassed by the authorities because he counselled gay and lesbian people;  (k) the applicant's evidence as to his own circumstances is completely unreliable;  (l) the applicant is not sought by official or unofficial agents of the Uganda Government or the LRA and is not under threat from them for any reason;  (m) the applicant is not under threat from the people who were dependent on the projects he used to run;  (n) the applicant's mother has not been attacked by people looking for the applicant;  (o) the applicant did not have to bribe his way out of Uganda or to obtain a passport;  (p) the applicant was not advised at the airport (or at any other time) not to return to Uganda.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0298507462687,False
      4.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0555555555556,False
"In the circumstances, the Decision of the Tribunal was illogical and unreasonable.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0909090909091,False
"""    THE ADDITIONAL EVIDENCE  51 On the hearing of the application, the Applicant sought leave to read two affidavits sworn by the Applicant on 13 May 2005 and 29 June 2005.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0285714285714,False
"As to the affidavit of 29 June 2005, the Applicant exhibits 11 documents.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0454545454545,False
"The first six exhibited documents already form part of the record being the letter from the R R T to the Applicant dated 27 February 2004, the Applicant's submission to the R R T dated 11 March 2004, the R R T's letter to the Applicant dated 12 March 2004, the Applicant's response dated 30 March 2004, the R R T's letter to the Applicant dated 12 May 2004 and the Applicant's reply dated 27 May 2004.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.025641025641,False
The remaining exhibits (7 to 11) supported by paras 8 to 21 of the affidavit address the recollections of and circumstances surrounding the discussion between the Tribunal member and George Ddungu.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0789473684211,False
"Exhibit 8, for example, is an affidavit by George Ddungu deposing to George Ddungu's recollection of the telephone conversation on 26 February 2004.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0333333333333,False
Exhibit 10 is an unsworn typewritten affidavit by George Ddungu.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0416666666667,False
Exhibit 11 is a facsimile of a sworn version of exhibit 10.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0416666666667,False
Exhibit 9 is the handwritten notes of George Ddungu.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0434782608696,False
52 The Respondent objects to the admission of the affidavit on two grounds.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.04,False
"First, to the extent that the affidavit seeks to put before the Court the documents marked as exhibits 1 to 6, the documents are already before the Court and the affidavit adds nothing.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.030303030303,False
"As to paras 8 to 21 and exhibits 7 to 11, the Respondent says the affidavit ought not to be admitted because the evidence is irrelevant.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0344827586207,False
The facts deposed to and documents exhibited do not go to any ground forming part of the application.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.037037037037,False
"The application does not involve any allegation of bias, bad faith or improper purpose on the part of the Tribunal member in conducting the conversation, noting the conversation or relying upon the conversation.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0526315789474,False
The Applicant simply seeks to adduce evidence which demonstrates that minds might legitimately differ about the recollections of the content of the conversation notwithstanding that the Tribunal member's typewritten note of the discussion on 26 February 2004 was made contemporaneously on 27 February 2004.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0487804878049,False
"53 In Waco v Minister for Immigration and Multicultural and Indigenous Affairs [2003] FCAFC 171 ; 131 FCR 511; Lee, Hill and Carr JJ found the Tribunal had failed to afford procedural fairness to the applicant for a Protection Visa by finding letters central to the applicant's claim (submitted after the conclusion of the hearing) were not genuine, without giving the applicant an opportunity to be heard on that issue.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0526315789474,False
"On the question of the evidential burden, their Honours at [58] said:  ""It will not be necessary for the party alleging unfairness to put before the court the evidence which he would have presented had there not been a miscarriage of justice.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.03125,False
It is sufficient in such a case that the party has not been afforded an opportunity to put his or her case.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.04,False
"Only where the case is one where it can be shown that the Appellant could not, even if given the opportunity to do so, affect the outcome would it be held that there was no denial of procedural fairness.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0869565217391,False
"If the possibility exists that the Appellant, if given the opportunity might be able to make submissions or call evidence which could affect the outcome, the Appellant will not fail merely because the Appellant has not proved that the submissions or evidence would affect the outcome.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0243902439024,False
"""    54 Although it is not necessary for a party to put on evidence of the content of a possible response, evidence of that response or the possibility of a response that might have revealed evidence affecting the outcome may be admissible.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0277777777778,False
It is not admissible for the purpose of establishing a controversy of fact or merits as to whether the Tribunal member said something or failed to properly record or appreciate something said by George Ddungu.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0416666666667,False
"In this case, the Tribunal put its concerns about a conversation with George Ddungu to the Applicant on 27 February 2004 and made reference to apparent inconsistencies arising out of the discussion with George Ddungu in the R R T's letter to the Applicant on 12 May 2004.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.047619047619,False
The Applicant had an opportunity to put information concerning a possible contradictory version of the conversation to the R R T from 27 February 2004.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0357142857143,False
"Moreover, the affidavit is not relevant to a ground of challenge.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0714285714286,False
The particular ground of challenge going to the conversation with George Ddungu asserts a denial of procedural fairness arising out of a failure by the R R T to put all aspects of the conversation recorded by the Tribunal member to the Applicant.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.103448275862,False
"55 The proposition is that had all elements of the conversation been put to the Applicant, the Applicant might have said something further in response.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.08,False
"The question is whether there was a failure to afford procedural fairness in not putting all the elements of the conversation as noted by the Tribunal, to the Applicant.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.210526315789,False
"If the purpose of the affidavit is to contradict the Tribunal member's version of the conversation reflected in the typewritten note of 27 February 2004, no doubt the Respondent would seek to address the contention with evidence from the Tribunal member.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0344827586207,False
"However, paragraphs 8 to 21 and exhibits 7 to 11 of the affidavit of the Applicant sworn 29 June 2005 will be admitted into evidence solely on the basis that the facts deposed to and the documents exhibited reflect things which might have been said or put to the R R T had points 7 to 11 of the conversation [31] in the note dated 27 February been put to the Applicant.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0181818181818,False
"56 The affidavit of 13 May 2005, deals with attempts by the Applicant to obtain the Tribunal member's handwritten notes of the conversation with George Ddungu.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0645161290323,False
Perhaps it is thought the handwritten notes will be inconsistent with the typewritten note of 27 February 2004 [31] or that propositions put to the Applicant in the letter of 27 February 2004 [32] were not a fair representation of what was actually said by George Ddungu.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0243902439024,False
Evidence directed to attempts to secure a handwritten note of the conversation which took place on 26 February 2004 are not relevant to the question of whether the Applicant was denied procedural fairness by reason of:  • points 7 to 11 in the note of the conversation not being put to the Applicant; • the Applicant not being present when the conversation took place; • the Tribunal member failing to ask the correct questions; or • the Tribunal member failing to ensure the Applicant understood the evidence of George Ddungu.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0333333333333,False
  57 The question of whether procedural fairness was denied the Applicant is to be determined by considering what was put to the Applicant arising out of the conversation as the material matters influencing the decision of the Tribunal in the context of the assessment of the evidence of the Applicant overall.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0689655172414,False
"Accordingly, leave is refused to read the affidavit sworn by the Applicant on 13 May 2005.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0434782608696,False
"THE RESOLUTION OF THE ISSUES The Process of Reasoning  58 Although ground 1 of the application relied upon a denial of procedural fairness, the primary emphasis of the Applicant in oral and written submissions was directed to contended flaws in the process of reasoning adopted by the R R T. Accordingly, the first question is whether the R R T fell into jurisdictional error by failing to conduct a review of the Respondent's decision and by failing to exercise the statutory jurisdiction, by asking the wrong question or applying an unsound process of reasoning to the determination of whether the Applicant was a person to whom Australia had protection obligations under the Convention.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0813953488372,False
"The Applicant says the R R T properly considered the first element of whether the Applicant is a Ugandan citizen but failed to consider three other elements of the Convention definition of a refugee, namely, that the Applicant:   (a) must fear persecution involving serious harm having an official quality in the sense of being official, or officially tolerated or officially uncontrollable by reason of a Convention attribute of the persecuted person (b) must fear persecution for a Convention reason of race, religion, nationality, membership of a particular social group or for reasons of political opinion; and (c) such fear of persecution must be well-founded upon a ""real chance"" which is not remote or insubstantial or far-fetched even though the possibility of persecution occurring is well below 50%, and determine whether those elements were satisfied or not.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0714285714286,False
"   59 The Applicant says the R R T adopted an unsound process of reasoning by conducting an assessment of the truth of the statements and evidence put by the Applicant to the R R T, then making adverse findings on credibility and then applying those findings to reject the Applicant's evidence and thus find a lack of satisfaction of a well-founded fear of persecution for a Convention reason.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.132075471698,False
"Rather, the R R T ought to have addressed each element of the Convention (and therefore the statutory) criteria and made findings on all facts relevant to each element of the criteria.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0857142857143,False
"60 In other words, the contention is that an examination of the reasoning of the R R T demonstrates that the Tribunal simply applied a reductive process of reasoning reducing all relevant questions to simply one of whether the Applicant could be believed.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0588235294118,False
"Thus, the R R T failed to exercise the statutory jurisdiction of review by failing to properly consider each element about which it was required to be satisfied.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.258064516129,True
"61 The argument is not borne out by a proper assessment of the reasoning of the R R T.  62 The Tribunal in undertaking its analytical exercise, first framed the analysis by considering Australia's protection obligations to individuals within the scope of Article 1A(2) of the Convention.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0588235294118,False
The Tribunal considered the precise elements of the definition and a number of important guiding opinions of the High Court of Australia in the construction and interpretation (and the Tribunal's obligations generally) of Article 1A(2) and important provisions of the Act .,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0652173913043,False
The Tribunal then identified four elements it described as key elements of the Convention definition.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.12,False
"Those four key elements were identified as whether the Applicant was outside his country of nationality, whether the Applicant feared persecution involving serious harm, systematic and discriminatory conduct, a threat to life or liberty, significant physical harassment or ill treatment, significant economic hardship and other matters involving a consideration of section 91R(1)(b) and section 91R(2) of the Act .","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0461538461538,False
"The R R T noted that the High Court has explained that persecution may be directed against a person as an individual or as a member of a group and that persecution must have an official quality in the sense that it is official, or officially tolerated or uncontrollable by the authorities of the country of nationality.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0952380952381,False
The Tribunal further noted that the threat of harm need not be the product of government policy; it may be enough that the government has failed or is unable to protect the Applicant from persecution.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0666666666667,False
The R R T further noted that persecution implies an element of motivation on the part of those effecting the persecution and that individuals are persecuted for something perceived about them or attributed to them by their persecutors.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.0666666666667,False
"63 The R R T noted that the persecution which the Applicant fears must be for a Convention reason of race, religion, nationality, membership of a particular social group or political opinion.","claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.184210526316,False
The Tribunal noted that persecution feared by the Applicant need not be solely attributable to a Convention reason but a multiplicity of reasons will not satisfy the statutory test unless a Convention reason constitutes an essential and significant motivation for the persecution feared.,"claim failing consider political jurisdiction resistance authority due relevant identify migration fairness ugandan fear forced well-founded army ) credibility review government question alleged . inquiry convention finding scope factual exercise lra 's definition afford conduct failure reason protection determination rebel lord persecution group , behalf capture tribunal applying hostile judicial refugee applicant statutory engagement element membership visa allegation ( opinion properly procedural",0.108108108108,False
